iso_code,income_category,date,population,people_vaccinated,people_fully_vaccinated,total_vaccinations,new_vaccination,total_boosters
OWID_HIC,"High income",2023-11-22,1250514600,996003093.0,929251514.0,2835739235,210779,835954544
OWID_HIC,"High income",2023-11-23,1250514600,996003186.0,929251705.0,2835827459,88224,836042764
OWID_HIC,"High income",2023-11-24,1250514600,996003256.0,929251792.0,2835876225,48766,836089873
OWID_HIC,"High income",2023-11-25,1250514600,996003301.0,929251835.0,2835911084,34859,836123909
OWID_HIC,"High income",2023-11-26,1250514600,996003319.0,929251858.0,2835927882,16798,836140069
OWID_HIC,"High income",2023-11-27,1250514600,996003381.0,929251934.0,2836176772,248890,836158298
OWID_HIC,"High income",2023-11-28,1250514600,996003572.0,929252041.0,2836218896,42124,836197979
OWID_HIC,"High income",2023-11-29,1250514600,996003663.0,929252119.0,2836377288,158392,836250503
OWID_HIC,"High income",2023-11-30,1250514600,996003795.0,929252250.0,2836432652,55364,836306005
OWID_HIC,"High income",2023-12-01,1250514600,996003880.0,929252347.0,2836471924,39272,836343804
OWID_HIC,"High income",2023-12-02,1250514600,996003894.0,929252371.0,2836498153,26229,836369358
OWID_HIC,"High income",2023-12-03,1250514600,996003902.0,929252379.0,2836511682,13529,836382371
OWID_HIC,"High income",2023-12-04,1250514600,996003959.0,929252441.0,2836678505,166823,836396428
OWID_HIC,"High income",2023-12-05,1250514600,996004010.0,929252483.0,2836711192,32687,836427932
OWID_HIC,"High income",2023-12-06,1250514600,996004059.0,929252555.0,2836857727,146535,836473452
OWID_HIC,"High income",2023-12-07,1250514600,996004125.0,929252626.0,2837437356,579629,836521696
OWID_HIC,"High income",2023-12-08,1250514600,996004178.0,929252674.0,2837469456,32100,836552380
OWID_HIC,"High income",2023-12-09,1250514600,996004239.0,929252741.0,2837496990,27534,836579183
OWID_HIC,"High income",2023-12-10,1250514600,996004239.0,929252741.0,2837510491,13501,836592128
OWID_HIC,"High income",2023-12-11,1250514600,996004271.0,929252783.0,2837693820,183329,836614058
OWID_HIC,"High income",2023-12-12,1250514600,996004345.0,929252852.0,2837734226,40406,836647043
OWID_HIC,"High income",2023-12-13,1250514600,996004524.0,929253354.0,2837830308,96082,836734029
OWID_HIC,"High income",2023-12-14,1250514600,996004590.0,929253409.0,2837866002,35694,836772452
OWID_HIC,"High income",2023-12-15,1250514600,996004697.0,929253527.0,2837898381,32379,836803810
OWID_HIC,"High income",2023-12-16,1250514600,996004716.0,929253544.0,2837917792,19411,836822676
OWID_HIC,"High income",2023-12-17,1250514600,996004718.0,929253550.0,2837926788,8996,836831293
OWID_HIC,"High income",2023-12-18,1250514600,996004770.0,929253613.0,2837994766,67978,836844305
OWID_HIC,"High income",2023-12-19,1250514600,996004840.0,929253668.0,2838021780,27014,836870432
OWID_HIC,"High income",2023-12-20,1250514600,996004968.0,929253788.0,2838124528,102748,836906978
OWID_HIC,"High income",2023-12-21,1250514600,996005064.0,929253850.0,2838137317,12789,836919295
OWID_HIC,"High income",2023-12-22,1250514600,996005105.0,929253896.0,2838143353,6036,836925001
OWID_HIC,"High income",2023-12-23,1250514600,998718758.0,929253921.0,2838146645,3292,836928245
OWID_HIC,"High income",2023-12-24,1250514600,998718758.0,929253921.0,2838146705,60,836928303
OWID_HIC,"High income",2023-12-25,1250514600,998718761.0,929253924.0,2838158678,11973,836928371
OWID_HIC,"High income",2023-12-26,1250514600,998718762.0,929253932.0,2838159382,704,836929060
OWID_HIC,"High income",2023-12-27,1250514600,998718921.0,929254012.0,2838221898,62516,836954465
OWID_HIC,"High income",2023-12-28,1250514600,998718984.0,929254045.0,2838288339,66441,837023622
OWID_HIC,"High income",2023-12-29,1250514600,998719022.0,929254075.0,2838306744,18405,837034232
OWID_HIC,"High income",2023-12-30,1250514600,998719047.0,929254091.0,2838316646,9902,837043802
OWID_HIC,"High income",2023-12-31,1250514600,998719047.0,929254091.0,2838699713,383067,837046311
OWID_HIC,"High income",2024-01-01,1250514600,998719047.0,929254091.0,2838713114,13401,837047236
OWID_HIC,"High income",2024-01-02,1250514600,998719111.0,929254103.0,2838723870,10756,837057847
OWID_HIC,"High income",2024-01-03,1250514600,998719146.0,929254126.0,2838754717,30847,837072212
OWID_HIC,"High income",2024-01-04,1250514600,998719196.0,929254141.0,2838774979,20262,837098580
OWID_HIC,"High income",2024-01-05,1250514600,998719249.0,929254156.0,2838789757,14778,837112902
OWID_HIC,"High income",2024-01-06,1250514600,998719257.0,929254163.0,2838798704,8947,837121461
OWID_HIC,"High income",2024-01-07,1250514600,998719260.0,929254167.0,2838802580,3876,837125080
OWID_HIC,"High income",2024-01-08,1250514600,998719372.0,929254245.0,2838840801,38221,837143390
OWID_HIC,"High income",2024-01-09,1250514600,998719447.0,929254288.0,2838860809,20008,837162982
OWID_HIC,"High income",2024-01-10,1250514600,998719497.0,929254311.0,2838896701,35892,837177927
OWID_HIC,"High income",2024-01-11,1250514600,998719538.0,929254332.0,2838914827,18126,837198689
OWID_HIC,"High income",2024-01-12,1250514600,998719578.0,929254351.0,2838927506,12679,837211100
OWID_HIC,"High income",2024-01-13,1250514600,998719660.0,929254417.0,2838942397,14891,837225559
OWID_HIC,"High income",2024-01-14,1250514600,998719660.0,929254417.0,2838944783,2386,837227822
OWID_HIC,"High income",2024-01-15,1250514600,998719701.0,929254441.0,2838968250,23467,837239046
OWID_HIC,"High income",2024-01-16,1250514600,998719722.0,929254452.0,2838973809,5559,837244256
OWID_HIC,"High income",2024-01-17,1250514600,998719775.0,929254487.0,2839002073,28264,837256220
OWID_HIC,"High income",2024-01-18,1250514600,998719874.0,929254523.0,2839040056,37983,837297516
OWID_HIC,"High income",2024-01-19,1250514600,998719934.0,929254562.0,2839054075,14019,837311252
OWID_HIC,"High income",2024-01-20,1250514600,998719950.0,929254577.0,2839060228,6153,837317086
OWID_HIC,"High income",2024-01-21,1250514600,998719952.0,929254578.0,2839062255,2027,837318960
OWID_HIC,"High income",2024-01-22,1250514600,998719980.0,929254587.0,2839077544,15289,837325696
OWID_HIC,"High income",2024-01-23,1250514600,998720013.0,929254601.0,2839105485,27941,837341523
OWID_HIC,"High income",2024-01-24,1250514600,998720110.0,929254653.0,2839119195,13710,837354878
OWID_HIC,"High income",2024-01-25,1250514600,998720165.0,929254683.0,2839134581,15386,837372742
OWID_HIC,"High income",2024-01-26,1250514600,998720223.0,929254710.0,2839747754,613173,838211982
OWID_HIC,"High income",2024-01-27,1250514600,998720244.0,929254720.0,2839751653,3899,838215662
OWID_HIC,"High income",2024-01-28,1250514600,998720244.0,929254720.0,2839753163,1510,838217056
OWID_HIC,"High income",2024-01-29,1250514600,998720293.0,929254744.0,2839765723,12560,838222827
OWID_HIC,"High income",2024-01-30,1250514600,998720323.0,929254761.0,2839774436,8713,838231328
OWID_HIC,"High income",2024-01-31,1250514600,998720369.0,929254785.0,2839780857,6421,838237511
OWID_HIC,"High income",2024-02-01,1250514600,998720414.0,929254802.0,2839790219,9362,838248933
OWID_HIC,"High income",2024-02-02,1250514600,998720451.0,929254820.0,2839803432,13213,838261757
OWID_HIC,"High income",2024-02-03,1250514600,998720464.0,929254824.0,2839806461,3029,838264603
OWID_HIC,"High income",2024-02-04,1250514600,998720468.0,929254829.0,2839807607,1146,838265646
OWID_HIC,"High income",2024-02-05,1250514600,998720483.0,929254832.0,2839815400,7793,838267909
OWID_HIC,"High income",2024-02-06,1250514600,998720524.0,929254870.0,2839836454,21054,838275565
OWID_HIC,"High income",2024-02-07,1250514600,998720547.0,929254878.0,2839839615,3161,838278562
OWID_HIC,"High income",2024-02-08,1250514600,998720589.0,929254908.0,2839846344,6729,838293845
OWID_HIC,"High income",2024-02-09,1250514600,998720605.0,929254918.0,2839856758,10414,838303693
OWID_HIC,"High income",2024-02-10,1250514600,998720606.0,929254920.0,2839858892,2134,838305642
OWID_HIC,"High income",2024-02-11,1250514600,998720606.0,929254920.0,2839859822,930,838306495
OWID_HIC,"High income",2024-02-12,1250514600,998720616.0,929254923.0,2839865350,5528,838307745
OWID_HIC,"High income",2024-02-13,1250514600,998720634.0,929254925.0,2839873705,8355,838311290
OWID_HIC,"High income",2024-02-14,1250514600,998720643.0,929254932.0,2839875815,2110,838313268
OWID_HIC,"High income",2024-02-15,1250514600,998720682.0,929254950.0,2839879239,3424,838319615
OWID_HIC,"High income",2024-02-16,1250514600,998720691.0,929254956.0,2839889200,9961,838329068
OWID_HIC,"High income",2024-02-17,1250514600,998720695.0,929254962.0,2839891071,1871,838330808
OWID_HIC,"High income",2024-02-18,1250514600,998720695.0,929254962.0,2839891769,698,838331441
OWID_HIC,"High income",2024-02-19,1250514600,998720731.0,929255004.0,2839897157,5388,838333235
OWID_HIC,"High income",2024-02-20,1250514600,998720747.0,929255011.0,2839903054,5897,838335057
OWID_HIC,"High income",2024-02-21,1250514600,998720772.0,929255036.0,2839906028,2974,838337841
OWID_HIC,"High income",2024-02-22,1250514600,998720802.0,929255050.0,2839909720,3692,838345158
OWID_HIC,"High income",2024-02-23,1250514600,998720823.0,929255062.0,2839916786,7066,838351760
OWID_HIC,"High income",2024-02-24,1250514600,998720823.0,929255062.0,2839918445,1659,838353297
OWID_HIC,"High income",2024-02-25,1250514600,998720823.0,929255062.0,2839919112,667,838353919
OWID_HIC,"High income",2024-02-26,1250514600,998720848.0,929255079.0,2839922974,3862,838355116
OWID_HIC,"High income",2024-02-27,1250514600,998720859.0,929255093.0,2839924831,1857,838356829
OWID_HIC,"High income",2024-02-28,1250514600,998720872.0,929255099.0,2839930002,5171,838358713
OWID_HIC,"High income",2024-02-29,1250514600,998720909.0,929255122.0,2839934238,4236,838365167
OWID_HIC,"High income",2024-03-01,1250514600,998720923.0,929255127.0,2839938374,4136,838369008
OWID_HIC,"High income",2024-03-02,1250514600,998720923.0,929255127.0,2839939803,1429,838370353
OWID_HIC,"High income",2024-03-03,1250514600,998720923.0,929255127.0,2839940513,710,838371020
OWID_HIC,"High income",2024-03-04,1250514600,998720951.0,929255164.0,2839942167,1654,838372587
OWID_HIC,"High income",2024-03-05,1250514600,998720957.0,929255166.0,2839943747,1580,838374076
OWID_HIC,"High income",2024-03-06,1250514600,998720999.0,929255198.0,2839946929,3182,838377104
OWID_HIC,"High income",2024-03-07,1250514600,998721016.0,929255203.0,2839949964,3035,838387774
OWID_HIC,"High income",2024-03-08,1250514600,998721025.0,929255215.0,2839959357,9393,838396476
OWID_HIC,"High income",2024-03-09,1250514600,998721025.0,929255215.0,2839960570,1213,838397613
OWID_HIC,"High income",2024-03-10,1250514600,998721025.0,929255215.0,2839961235,665,838398240
OWID_HIC,"High income",2024-03-11,1250514600,998721031.0,929255219.0,2839961764,529,838398742
OWID_HIC,"High income",2024-03-12,1250514600,998721040.0,929255221.0,2839963130,1366,838400000
OWID_HIC,"High income",2024-03-13,1250514600,998721051.0,929255229.0,2839971401,8271,838401992
OWID_HIC,"High income",2024-03-14,1250514600,998721099.0,929255251.0,2839977008,5607,838411114
OWID_HIC,"High income",2024-03-15,1250514600,998721102.0,929255251.0,2839992709,15701,838425463
OWID_HIC,"High income",2024-03-16,1250514600,998721125.0,929255268.0,2839995111,2402,838427742
OWID_HIC,"High income",2024-03-17,1250514600,998721125.0,929255268.0,2839995612,501,838428212
OWID_HIC,"High income",2024-03-18,1250514600,998721126.0,929255269.0,2839995839,227,838428424
OWID_HIC,"High income",2024-03-19,1250514600,998721129.0,929255273.0,2840000189,4350,838430037
OWID_HIC,"High income",2024-03-20,1250514600,998721144.0,929255277.0,2840001232,1043,838431000
OWID_HIC,"High income",2024-03-21,1250514600,998721163.0,929255283.0,2840003077,1845,838435983
OWID_HIC,"High income",2024-03-22,1250514600,998721247.0,929255320.0,2840018889,15812,838450667
OWID_HIC,"High income",2024-03-23,1250514600,998721247.0,929255320.0,2840019847,958,838451558
OWID_HIC,"High income",2024-03-24,1250514600,998721247.0,929255320.0,2840020262,415,838451934
OWID_HIC,"High income",2024-03-25,1250514600,998721251.0,929255321.0,2840024161,3899,838452593
OWID_HIC,"High income",2024-03-26,1250514600,998721263.0,929255324.0,2840025219,1058,838453542
OWID_HIC,"High income",2024-03-27,1250514600,998721271.0,929255329.0,2840026057,838,838454311
OWID_HIC,"High income",2024-03-28,1250514600,998721287.0,929255330.0,2840027681,1624,838458266
OWID_HIC,"High income",2024-03-29,1250514600,998721293.0,929255332.0,2840036593,8912,838466456
OWID_HIC,"High income",2024-03-30,1250514600,998721299.0,929255334.0,2840036786,193,838466628
OWID_HIC,"High income",2024-03-31,1250514600,998721299.0,929255334.0,2840037130,344,838466941
OWID_HIC,"High income",2024-04-01,1250514600,998721300.0,929255334.0,2840037242,112,838467046
OWID_HIC,"High income",2024-04-02,1250514600,998721306.0,929255334.0,2840037972,730,838467726
OWID_HIC,"High income",2024-04-03,1250514600,998721315.0,929255337.0,2840041460,3488,838468872
OWID_HIC,"High income",2024-04-04,1250514600,998721319.0,929255337.0,2840043416,1956,838472477
OWID_HIC,"High income",2024-04-05,1250514600,998721427.0,929255408.0,2840071090,27674,838495723
OWID_HIC,"High income",2024-04-06,1250514600,998721429.0,929255408.0,2840072178,1088,838496737
OWID_HIC,"High income",2024-04-07,1250514600,998721430.0,929255411.0,2840072726,548,838497230
OWID_HIC,"High income",2024-04-08,1250514600,998721455.0,929255422.0,2840073834,1108,838498289
OWID_HIC,"High income",2024-04-09,1250514600,998721476.0,929255426.0,2840078652,4818,838499889
OWID_HIC,"High income",2024-04-10,1250514600,998721484.0,929255429.0,2840079784,1132,838500952
OWID_HIC,"High income",2024-04-11,1250514600,998721511.0,929255433.0,2840083581,3797,838507812
OWID_HIC,"High income",2024-04-12,1250514600,998721534.0,929255442.0,2840116524,32943,838535095
OWID_HIC,"High income",2024-04-13,1250514600,998721535.0,929255443.0,2840118031,1507,838536549
OWID_HIC,"High income",2024-04-14,1250514600,998721536.0,929255444.0,2840118745,714,838537218
OWID_HIC,"High income",2024-04-15,1250514600,998721537.0,929255444.0,2840119233,488,838537693
OWID_HIC,"High income",2024-04-16,1250514600,998721552.0,929255447.0,2840121015,1782,838539402
OWID_HIC,"High income",2024-04-17,1250514600,998721580.0,929255461.0,2840131680,10665,838542221
OWID_HIC,"High income",2024-04-18,1250514600,998721588.0,929255462.0,2840135708,4028,838549013
OWID_HIC,"High income",2024-04-19,1250514600,998721593.0,929255464.0,2840165425,29717,838573142
OWID_HIC,"High income",2024-04-20,1250514600,998721593.0,929255464.0,2840167186,1761,838574857
OWID_HIC,"High income",2024-04-21,1250514600,998721603.0,929255464.0,2840167936,750,838575566
OWID_HIC,"High income",2024-04-22,1250514600,998721642.0,929255490.0,2840169114,1178,838576669
OWID_HIC,"High income",2024-04-23,1250514600,998721663.0,929255491.0,2840180764,11650,838579288
OWID_HIC,"High income",2024-04-24,1250514600,998721784.0,929255494.0,2840182815,2051,838581157
OWID_HIC,"High income",2024-04-25,1250514600,998721794.0,929255499.0,2840186326,3511,838587086
OWID_HIC,"High income",2024-04-26,1250514600,998721810.0,929255501.0,2840208345,22019,838605694
OWID_HIC,"High income",2024-04-27,1250514600,998721814.0,929255501.0,2840210568,2223,838607838
OWID_HIC,"High income",2024-04-28,1250514600,998721835.0,929255501.0,2840211553,985,838608767
OWID_HIC,"High income",2024-04-29,1250514600,998721872.0,929255504.0,2840222973,11420,838609770
OWID_HIC,"High income",2024-04-30,1250514600,998721912.0,929255507.0,2840225365,2392,838612039
OWID_HIC,"High income",2024-05-01,1250514600,998721956.0,929255508.0,2840227626,2261,838614181
OWID_HIC,"High income",2024-05-02,1250514600,998721989.0,929255509.0,2840232485,4859,838620816
OWID_HIC,"High income",2024-05-03,1250514600,998722022.0,929255509.0,2840258180,25695,838642634
OWID_HIC,"High income",2024-05-04,1250514600,998722024.0,929255509.0,2840261852,3672,838646224
OWID_HIC,"High income",2024-05-05,1250514600,998722027.0,929255509.0,2840263273,1421,838647618
OWID_HIC,"High income",2024-05-06,1250514600,998722065.0,929255509.0,2840264006,733,838648302
OWID_HIC,"High income",2024-05-07,1250514600,998722092.0,929255510.0,2840268147,4141,838652345
OWID_HIC,"High income",2024-05-08,1250514600,998722182.0,929255510.0,2840284856,16709,838657697
OWID_HIC,"High income",2024-05-09,1250514600,998722238.0,929255511.0,2840284972,116,838657754
OWID_HIC,"High income",2024-05-10,1250514600,998722378.0,929255580.0,2840309290,24318,838678790
OWID_HIC,"High income",2024-05-11,1250514600,998722378.0,929255580.0,2840309291,1,838678791
OWID_HIC,"High income",2024-05-12,1250514600,998722378.0,929255580.0,2840309291,0,838678791
OWID_HIC,"High income",2024-05-13,1250514600,998722386.0,929255584.0,2840309357,66,838678848
OWID_HIC,"High income",2024-05-14,1250514600,998722395.0,929255584.0,2840322171,12814,838679480
OWID_HIC,"High income",2024-05-15,1250514600,998722402.0,929255586.0,2840322256,85,838679555
OWID_HIC,"High income",2024-05-16,1250514600,998722404.0,929255586.0,2840369454,47198,838735917
OWID_HIC,"High income",2024-05-17,1250514600,998722410.0,929255587.0,2840399476,30022,838763066
OWID_HIC,"High income",2024-05-18,1250514600,998722410.0,929255587.0,2840406566,7090,838770143
OWID_HIC,"High income",2024-05-19,1250514600,998722410.0,929255587.0,2840408787,2221,838772337
OWID_HIC,"High income",2024-05-20,1250514600,998722412.0,929255587.0,2840409771,984,838773311
OWID_HIC,"High income",2024-05-21,1250514600,998722416.0,929255587.0,2840410697,926,838774223
OWID_HIC,"High income",2024-05-22,1250514600,998722422.0,929255589.0,2840416921,6224,838780352
OWID_HIC,"High income",2024-05-23,1250514600,998722425.0,929255589.0,2840427241,10320,838792972
OWID_HIC,"High income",2024-05-24,1250514600,998722429.0,929255590.0,2840434431,7190,838800173
OWID_HIC,"High income",2024-05-25,1250514600,998722429.0,929255590.0,2840439944,5513,838805616
OWID_HIC,"High income",2024-05-26,1250514600,998722429.0,929255590.0,2840441414,1470,838807060
OWID_HIC,"High income",2024-05-27,1250514600,998722430.0,929255590.0,2840442180,766,838807814
OWID_HIC,"High income",2024-05-28,1250514600,998722436.0,929255592.0,2840447546,5366,838813096
OWID_HIC,"High income",2024-05-29,1250514600,998722442.0,929255593.0,2840453257,5711,838818729
OWID_HIC,"High income",2024-05-30,1250514600,998722447.0,929255593.0,2840486550,33293,838832278
OWID_HIC,"High income",2024-05-31,1250514600,998722455.0,929255594.0,2840492906,6356,838838564
OWID_HIC,"High income",2024-06-01,1250514600,998722455.0,929255594.0,2840498420,5514,838844001
OWID_HIC,"High income",2024-06-02,1250514600,998722455.0,929255594.0,2840499758,1338,838845310
OWID_HIC,"High income",2024-06-03,1250514600,998722457.0,929255595.0,2840500266,508,838845809
OWID_HIC,"High income",2024-06-04,1250514600,998722460.0,929255596.0,2840504590,4324,838850052
OWID_HIC,"High income",2024-06-05,1250514600,998722467.0,929255597.0,2840509206,4616,838854579
OWID_HIC,"High income",2024-06-06,1250514600,998722468.0,929255597.0,2840509225,19,838854594
OWID_HIC,"High income",2024-06-07,1250514600,998722470.0,929255598.0,2840509254,29,838854620
OWID_HIC,"High income",2024-06-08,1250514600,998722470.0,929255598.0,2840509258,4,838854624
OWID_HIC,"High income",2024-06-09,1250514600,998722470.0,929255598.0,2840593111,83853,838979472
OWID_HIC,"High income",2024-06-10,1250514600,998722471.0,929255598.0,2840593139,28,838979499
OWID_HIC,"High income",2024-06-11,1250514600,998722479.0,929255598.0,2840593195,56,838979547
OWID_HIC,"High income",2024-06-12,1250514600,998722481.0,929255598.0,2840616272,23077,838980655
OWID_HIC,"High income",2024-06-13,1250514600,998722481.0,929255598.0,2840616286,14,838980667
OWID_HIC,"High income",2024-06-14,1250514600,998722489.0,929255600.0,2840616325,39,838980696
OWID_HIC,"High income",2024-06-15,1250514600,998722489.0,929255600.0,2840616326,1,838980697
OWID_HIC,"High income",2024-06-16,1250514600,998722489.0,929255600.0,2840616326,0,838980697
OWID_HIC,"High income",2024-06-17,1250514600,998722496.0,929255600.0,2840624993,8667,838981212
OWID_HIC,"High income",2024-06-18,1250514600,998722509.0,929255602.0,2840625042,49,838981247
OWID_HIC,"High income",2024-06-19,1250514600,998722516.0,929255605.0,2840625072,30,838981268
OWID_HIC,"High income",2024-06-20,1250514600,998722516.0,929255606.0,2840681189,56117,839048329
OWID_HIC,"High income",2024-06-21,1250514600,998722743.0,929255778.0,2840689100,7911,839055857
OWID_HIC,"High income",2024-06-22,1250514600,998722743.0,929255778.0,2840691932,2832,839058629
OWID_HIC,"High income",2024-06-23,1250514600,998722743.0,929255778.0,2840739569,47637,839105808
OWID_HIC,"High income",2024-06-24,1250514600,998722743.0,929255778.0,2840739903,334,839106134
OWID_HIC,"High income",2024-06-25,1250514600,998722746.0,929255778.0,2840742308,2405,839108462
OWID_HIC,"High income",2024-06-26,1250514600,998722747.0,929255778.0,2840750560,8252,839108482
OWID_HIC,"High income",2024-06-27,1250514600,998722747.0,929255778.0,2840750570,10,839108492
OWID_HIC,"High income",2024-06-28,1250514600,998722748.0,929255778.0,2840758668,8098,839110497
OWID_HIC,"High income",2024-06-29,1250514600,998722748.0,929255778.0,2840761336,2668,839110529
OWID_HIC,"High income",2024-06-30,1250514600,998722748.0,929255778.0,2840777421,16085,839125807
OWID_HIC,"High income",2024-07-01,1250514600,998722748.0,929255778.0,2840782196,4775,839126054
OWID_HIC,"High income",2024-07-02,1250514600,998722748.0,929255778.0,2840782378,182,839126064
OWID_HIC,"High income",2024-07-03,1250514600,998722749.0,929255778.0,2840784209,1831,839126106
OWID_HIC,"High income",2024-07-04,1250514600,998722751.0,929255778.0,2840788113,3904,839152325
OWID_HIC,"High income",2024-07-05,1250514600,998722751.0,929255778.0,2840790240,2127,839154497
OWID_HIC,"High income",2024-07-06,1250514600,998722751.0,929255778.0,2840792347,2107,839156556
OWID_HIC,"High income",2024-07-07,1250514600,998722751.0,929255778.0,2840809074,16727,839173097
OWID_HIC,"High income",2024-07-08,1250514600,998722751.0,929255778.0,2840813576,4502,839173642
OWID_HIC,"High income",2024-07-09,1250514600,998722755.0,929255778.0,2840815121,1545,839175127
OWID_HIC,"High income",2024-07-10,1250514600,998722757.0,929255779.0,2840816609,1488,839176570
OWID_HIC,"High income",2024-07-11,1250514600,998722757.0,929255780.0,2840816622,13,839176581
OWID_HIC,"High income",2024-07-12,1250514600,998722757.0,929255780.0,2840816635,13,839176594
OWID_HIC,"High income",2024-07-13,1250514600,998722757.0,929255780.0,2840816639,4,839176598
OWID_HIC,"High income",2024-07-14,1250514600,998722757.0,929255780.0,2840829146,12507,839188955
OWID_HIC,"High income",2024-07-15,1250514600,998722759.0,929255781.0,2840833177,4031,839189257
OWID_HIC,"High income",2024-07-16,1250514600,998722764.0,929255781.0,2840833188,11,839189261
OWID_HIC,"High income",2024-07-17,1250514600,998722764.0,929255781.0,2840833192,4,839189265
OWID_HIC,"High income",2024-07-18,1250514600,998722764.0,929255782.0,2840833200,8,839189270
OWID_HIC,"High income",2024-07-19,1250514600,998722764.0,929255782.0,2840833207,7,839189276
OWID_LIC,"Low income",2021-02-28,737604900,8200.0,,8200,8200,0
OWID_LIC,"Low income",2021-03-01,737604900,8200.0,,8200,0,0
OWID_LIC,"Low income",2021-03-02,737604900,8200.0,,8200,0,0
OWID_LIC,"Low income",2021-03-03,737604900,8200.0,,8200,0,0
OWID_LIC,"Low income",2021-03-04,737604900,8200.0,,8200,0,0
OWID_LIC,"Low income",2021-03-05,737604900,83256.0,,83256,75056,0
OWID_LIC,"Low income",2021-03-06,737604900,167098.0,,167098,83842,0
OWID_LIC,"Low income",2021-03-07,737604900,206653.0,,206653,39555,0
OWID_LIC,"Low income",2021-03-08,737604900,216877.0,,216877,10224,0
OWID_LIC,"Low income",2021-03-09,737604900,228248.0,,228248,11371,0
OWID_LIC,"Low income",2021-03-10,737604900,237154.0,,237154,8906,0
OWID_LIC,"Low income",2021-03-11,737604900,247142.0,,247142,9988,0
OWID_LIC,"Low income",2021-03-12,737604900,258289.0,,258289,11147,0
OWID_LIC,"Low income",2021-03-13,737604900,309392.0,,309392,51103,0
OWID_LIC,"Low income",2021-03-14,737604900,313303.0,,313303,3911,0
OWID_LIC,"Low income",2021-03-15,737604900,371495.0,,371495,58192,0
OWID_LIC,"Low income",2021-03-16,737604900,422831.0,,422831,51336,0
OWID_LIC,"Low income",2021-03-17,737604900,435474.0,,435474,12643,0
OWID_LIC,"Low income",2021-03-18,737604900,446301.0,,446301,10827,0
OWID_LIC,"Low income",2021-03-19,737604900,487981.0,,462718,16417,0
OWID_LIC,"Low income",2021-03-20,737604900,493391.0,,468128,5410,0
OWID_LIC,"Low income",2021-03-21,737604900,508317.0,,483054,14926,0
OWID_LIC,"Low income",2021-03-22,737604900,515695.0,,490432,7378,0
OWID_LIC,"Low income",2021-03-23,737604900,560536.0,,526358,35926,0
OWID_LIC,"Low income",2021-03-24,737604900,637285.0,,603107,76749,0
OWID_LIC,"Low income",2021-03-25,737604900,648475.0,,614297,11190,0
OWID_LIC,"Low income",2021-03-26,737604900,683945.0,,649767,35470,0
OWID_LIC,"Low income",2021-03-27,737604900,716839.0,,682661,32894,0
OWID_LIC,"Low income",2021-03-28,737604900,733812.0,,699634,16973,0
OWID_LIC,"Low income",2021-03-29,737604900,744947.0,,710769,11135,0
OWID_LIC,"Low income",2021-03-30,737604900,780975.0,,746797,36028,0
OWID_LIC,"Low income",2021-03-31,737604900,824035.0,2652.0,826687,79890,0
OWID_LIC,"Low income",2021-04-01,737604900,834725.0,2652.0,837377,10690,0
OWID_LIC,"Low income",2021-04-02,737604900,845190.0,2652.0,847842,10465,0
OWID_LIC,"Low income",2021-04-03,737604900,845190.0,2652.0,847842,0,0
OWID_LIC,"Low income",2021-04-04,737604900,895847.0,2652.0,892053,44211,0
OWID_LIC,"Low income",2021-04-05,737604900,949517.0,2652.0,944476,52423,0
OWID_LIC,"Low income",2021-04-06,737604900,987987.0,2652.0,982769,38293,0
OWID_LIC,"Low income",2021-04-07,737604900,1078166.0,9559.0,1087725,104956,0
OWID_LIC,"Low income",2021-04-08,737604900,1566489.0,9559.0,1573864,486139,0
OWID_LIC,"Low income",2021-04-09,737604900,1601399.0,9559.0,1606819,32955,0
OWID_LIC,"Low income",2021-04-10,737604900,1659090.0,9681.0,1663914,57095,0
OWID_LIC,"Low income",2021-04-11,737604900,1672625.0,9681.0,1677449,13535,0
OWID_LIC,"Low income",2021-04-12,737604900,1711377.0,9681.0,1714184,36735,0
OWID_LIC,"Low income",2021-04-13,737604900,1754638.0,9681.0,1757445,43261,0
OWID_LIC,"Low income",2021-04-14,737604900,1784547.0,10435.0,1787893,30448,0
OWID_LIC,"Low income",2021-04-15,737604900,1788451.0,26813.0,1815264,27371,0
OWID_LIC,"Low income",2021-04-16,737604900,1806585.0,29648.0,1836233,20969,0
OWID_LIC,"Low income",2021-04-17,737604900,1990341.0,29648.0,2019989,183756,0
OWID_LIC,"Low income",2021-04-18,737604900,2005040.0,29648.0,2034688,14699,0
OWID_LIC,"Low income",2021-04-19,737604900,2013822.0,31549.0,2045371,10683,0
OWID_LIC,"Low income",2021-04-20,737604900,2025526.0,33043.0,2058569,13198,0
OWID_LIC,"Low income",2021-04-21,737604900,2049502.0,34570.0,2084072,25503,0
OWID_LIC,"Low income",2021-04-22,737604900,2180365.0,38994.0,2219359,135287,0
OWID_LIC,"Low income",2021-04-23,737604900,2220582.0,38994.0,2259576,40217,0
OWID_LIC,"Low income",2021-04-24,737604900,2235297.0,41299.0,2276596,17020,0
OWID_LIC,"Low income",2021-04-25,737604900,2271700.0,44838.0,2316538,39942,0
OWID_LIC,"Low income",2021-04-26,737604900,2310737.0,46590.0,2357327,40789,0
OWID_LIC,"Low income",2021-04-27,737604900,2333963.0,49357.0,2383320,25993,0
